customerid,value
133138106,3
1464000021,3
388014780,3
1250645610,3
311902816,3
1250664621,3
311917360,3
1250673581,3
384214440,3
1250691741,3
384493667,3
1463951141,3
388074370,3
1250705671,3
384605890,3
1250707021,3
384531671,3
1250710151,3
388078666,3
1656253091,3
384230816,3
1463935020,3
388104396,3
1250779431,3
388109081,3
1463926620,3
384477927,3
1463913381,3
384297541,3
1250809340,3
59063847,3
1250869231,3
383793671,3
1250879751,3
384135406,3
1250886311,3
383817856,3
1463910040,3
311923290,3
1250889760,3
383622010,3
1250898001,3
311924911,3
1250917091,3
388163020,3
1463867691,3
59073097,3
1463854850,3
311937836,3
1463794831,3
311943126,3
1463771721,3
383143817,3
1251019530,3
388231337,3
1463620441,3
388235326,3
1463608321,3
311953970,3
1251038210,3
59080872,3
1134932210,3
388245196,3
1251048811,3
382650680,3
1144966810,3
388279490,3
1463598211,3
382506420,3
1463553200,3
133188346,3
1251108721,3
311990027,3
1656210270,3
382246497,3
1463552870,3
382150356,3
1463530110,3
388352786,3
1463484341,3
59090508,3
1251248041,3
381875826,3
1463360460,3
312018296,3
1251281901,3
1242168,3
1463305741,3
388375311,3
1463247000,3
312085301,3
1463198440,3
388405730,3
1463129351,3
380495260,3
1251407941,3
388422760,3
1251416331,3
381045807,3
1462963281,3
388428830,3
1462960501,3
388430341,3
1462856450,3
388430976,3
1462842701,3
381432811,3
1462829481,3
381087896,3
1251497000,3
380515251,3
1251613341,3
380661631,3
1251617261,3
380554861,3
1251655361,3
59121620,3
1462807041,3
388524256,3
1251715561,3
388524610,3
1462771531,3
312102780,3
1251728291,3
388537091,3
1462609091,3
380242267,3
1462514640,3
388543277,3
1462453391,3
380054310,3
1462419680,3
312136506,3
1251795400,3
379907907,3
1251834070,3
388561816,3
1462347721,3
379595571,3
1251890810,3
59128457,3
1462316370,3
312191970,3
1462291971,3
379346227,3
1251931850,3
379430301,3
1462016380,3
388623831,3
1251996331,3
388628551,3
1461941400,3
379358511,3
1144996946,3
59130600,3
1461938170,3
312217690,3
1252073771,3
133292497,3
1461922210,3
59134002,3
1461916191,3
133305826,3
1461851721,3
388666006,3
1680861641,3
378408251,3
1461832440,3
312254477,3
1461812161,3
133320800,3
1252230251,3
312296811,3
1252308061,3
312345007,3
1461785360,3
8038525,3
1461739390,3
388707451,3
1461703741,3
312357546,3
1252396811,3
388709237,3
1252403581,3
312398320,3
1252417131,3
388736256,3
1461681860,3
388739802,3
1461669011,3
312424886,3
1252511131,3
377552971,3
1145006440,3
377813086,3
1252520161,3
377600367,3
1252520410,3
377104040,3
1461664921,3
377223371,3
1656207681,3
377104481,3
1461650161,3
22972031,3
1252632161,3
133361857,3
1461639411,3
312452717,3
1252674661,3
312466080,3
1252706200,3
133322147,3
1252722441,3
312482977,3
1461519581,3
133369160,3
1252747600,3
59188101,3
1252753351,3
133380216,3
1461495921,3
133383091,3
1461484570,3
388832337,3
1145009941,3
375794037,3
1656137781,3
312540730,3
1656058221,3
312572827,3
1252833921,3
375460040,3
1461353531,3
312607330,3
1461349911,3
388899740,3
1461294571,3
133395436,3
1461255641,3
312614370,3
1252889020,3
312619001,3
1461030870,3
374907480,3
1252922640,3
133403680,3
1252927231,3
312638490,3
1460956591,3
312665667,3
1460840161,3
8052367,3
1253002041,3
312696566,3
1253005241,3
22982854,3
1253041901,3
389009871,3
1253042791,3
374040737,3
1253064010,3
374310750,3
1460762121,3
374062156,3
1460714860,3
59192017,3
1253096771,3
373720816,3
1460697261,3
133416880,3
1656039771,3
59214366,3
1460686731,3
133432361,3
1253234500,3
312718791,3
1460682630,3
373310327,3
1460302580,3
312731560,3
1253283201,3
373194847,3
1253285460,3
389130111,3
1253305061,3
389132836,3
1460165321,3
312738691,3
1460142321,3
389159430,3
1460034691,3
389181711,3
1460026060,3
352527296,3
1678374031,3
312778580,3
1459992811,3
312794547,3
1253370510,3
389205660,3
1459969721,3
372896611,3
1459955571,3
372597181,3
1253401600,3
389227751,3
1678251131,3
59226057,3
1459907681,3
133498947,3
1459790321,3
312813201,3
1253474360,3
312820577,3
1253487881,3
312829400,3
1253489370,3
389252490,3
1459700771,3
389273587,3
1253495620,3
389288930,3
1253511161,3
372102327,3
1459640461,3
371914886,3
1253527300,3
312834566,3
1253545311,3
371683461,3
1253561291,3
312829416,3
1253561860,3
2587115,3
1253563280,3
8065051,3
1459606000,3
389388547,3
1459531600,3
389392650,3
1253621070,3
59229717,3
1253636361,3
389400687,3
1253647761,3
133608246,3
1459461690,3
133650080,3
1253657601,3
371140291,3
1253668890,3
371289406,3
1459442221,3
371142947,3
1253678681,3
312917630,3
1459429590,3
371005240,3
1459397170,3
370789576,3
1459384911,3
23088798,3
1459332520,3
312963766,3
1253750181,3
389484240,3
1459316800,3
370642410,3
1656023211,3
312999456,3
1459271870,3
133695707,3
1253842660,3
389501667,3
1145066042,3
370260777,3
1459252070,3
352362360,3
1253889660,3
389528757,3
1459128280,3
23092822,3
1459062381,3
369864686,3
1253980401,3
389549676,3
1459045961,3
369961841,3
1254040820,3
369865591,3
1459014831,3
133736921,3
1254074301,3
369553461,3
1254081750,3
389595601,3
1254094961,3
369464021,3
1254095501,3
389609330,3
1458961391,3
59269412,3
1254141850,3
389621960,3
1254147081,3
389641301,3
1254150651,3
313139140,3
1458813150,3
369239520,3
1458749971,3
313149250,3
1254185961,3
389665261,3
1458709381,3
389672180,3
1254205191,3
133757251,3
1254219701,3
389676990,3
1458680881,3
389685490,3
1254245070,3
369033740,3
1254249711,3
368931546,3
1145115816,3
8077885,3
1458674740,3
23097582,3
1145122190,3
389731786,3
1458574561,3
133763220,3
1458541491,3
389754291,3
1254439540,3
313225556,3
1458384351,3
389767067,3
1458381851,3
368730557,3
1254490380,3
313230090,3
1458376971,3
389781517,3
1254500600,3
389788816,3
1656023061,3
389803440,3
1254508500,3
133782391,3
1458328681,3
313245691,3
1458145611,3
389834846,3
1254614691,3
368159790,3
1457988201,3
59277221,3
1254626421,3
389853820,3
1254628301,3
133812506,3
1457973110,3
367782457,3
1254655900,3
389870260,3
1457857961,3
313295497,3
1254700481,3
389884040,3
1254709640,3
389886461,3
1254757290,3
133860146,3
1254783510,3
389887300,3
1145127966,3
367165360,3
1457774841,3
313380150,3
1254815071,3
59278800,3
1457751991,3
389933146,3
1457747060,3
133869827,3
1457743150,3
313395420,3
1254843921,3
366773731,3
1254910091,3
313437001,3
1254916550,3
389948907,3
1254931970,3
133880267,3
1254963631,3
313475220,3
1457706290,3
313485551,3
1255009580,3
133898911,3
1457694780,3
389981017,3
1655966871,3
313491726,3
1457694031,3
365980730,3
1457687691,3
365743470,3
1457455210,3
390009361,3
1457375610,3
313535621,3
1255100921,3
365637346,3
1457374481,3
365531391,3
1457309991,3
390043680,3
1457201470,3
59302602,3
1457151061,3
59309572,3
1457141691,3
390072331,3
1457134311,3
313681690,3
1255214430,3
133940290,3
1457026030,3
365267307,3
1456981560,3
365466170,3
1456859641,3
390121391,3
1255284721,3
365290446,3
1456856290,3
313720710,3
1255412200,3
364927197,3
1456718500,3
364839556,3
1456645301,3
133953461,3
1255447350,3
390195500,3
1456502030,3
313761610,3
1456498801,3
364708556,3
1655959650,3
364477350,3
1456332831,3
359682781,3
1255521500,3
390238041,3
1456316801,3
364212520,3
1255550351,3
313837356,3
1255560720,3
23140851,3
1255570471,3
390258006,3
1255570591,3
313900961,3
1456284811,3
363887361,3
1145151020,3
363978110,3
1456082150,3
363899277,3
1456037621,3
390321601,3
1456031341,3
390364400,3
1456024681,3
313910471,3
1255728190,3
363760697,3
1455995730,3
390380420,3
1255743651,3
390381011,3
1455950841,3
313910926,3
1455866731,3
1244399,3
1255815411,3
59336447,3
1255817011,3
313926317,3
1455839251,3
362872786,3
1255845150,3
23148178,3
1255850360,3
313961756,3
1455777411,3
134035601,3
1255867330,3
59378216,3
1255867491,3
313985930,3
1655777861,3
313994040,3
1255900450,3
390449640,3
1455697981,3
59381076,3
1455664231,3
314019810,3
1455586051,3
390464981,3
1455585801,3
23158334,3
1256009180,3
134083437,3
1256042441,3
314043986,3
1455579641,3
134128651,3
1256073431,3
23159261,3
1455533400,3
59390252,3
1256159230,3
314087580,3
1455522511,3
134138010,3
1256177081,3
390526006,3
1256188781,3
390543060,3
1455515720,3
8099100,3
1256217001,3
59398211,3
1256217590,3
134173706,3
1455498071,3
134192867,3
1455479361,3
390586457,3
1256236321,3
314194080,3
1256270310,3
314195696,3
1256301991,3
390602977,3
1256318731,3
390617021,3
1455474180,3
314225161,3
1145160481,3
8103427,3
1455424281,3
23192886,3
1256370250,3
390642956,3
1256392641,3
390645336,3
1455373681,3
134203670,3
1455367601,3
314226187,3
1455305011,3
390654856,3
1455288050,3
314237797,3
1145179861,3
314238990,3
1256491491,3
314245220,3
1256506240,3
314254807,3
1455282961,3
314261216,3
1455266741,3
314274650,3
1455183271,3
390745766,3
1256568791,3
390758981,3
1454953100,3
390767482,3
1454842121,3
390771020,3
1145185861,3
390771520,3
1454721700,3
314283716,3
1256637981,3
314298666,3
1454659091,3
390788861,3
1655742431,3
390790647,3
1454501160,3
314307466,3
1145190841,3
148904,3
1655681700,3
134250837,3
1145214510,3
390841521,3
1256766601,3
390843171,3
1256770881,3
314317497,3
1256795941,3
314324530,3
1454317371,3
314343927,3
1454298551,3
314346560,3
1454223901,3
314349117,3
1454107511,3
23170890,3
1256908611,3
59415418,3
1256913900,3
134271770,3
1256918171,3
134286297,3
1454062311,3
390930981,3
1256942421,3
59417081,3
1256956991,3
134311746,3
1454024261,3
59423158,3
1453966130,3
390947500,3
1453857451,3
134313881,3
1256993231,3
314476626,3
1453780080,3
390968950,3
1453726031,3
390972461,3
1257103271,3
134328897,3
1257116561,3
314500251,3
1145218361,3
390990610,3
1453717160,3
59432676,3
1257200150,3
134335220,3
1257210920,3
314520427,3
1453520450,3
134352670,3
1145231581,3
134352700,3
1453418810,3
314579931,3
1257264101,3
314606936,3
1453416580,3
23214538,3
1257289150,3
391067470,3
1145234310,3
134384396,3
1257315361,3
59457014,3
1257316791,3
391084076,3
1453406840,3
314712607,3
1453399700,3
314719450,3
1453387240,3
391119867,3
1257446111,3
314747836,3
1453361091,3
59496218,3
1257472561,3
314753657,3
1453356131,3
391155137,3
1257519871,3
134467606,3
1257560441,3
391160426,3
1257576451,3
59467840,3
1257616291,3
314853246,3
1453326711,3
391182317,3
1453307691,3
391222080,3
1257690401,3
314858961,3
1453257230,3
59503682,3
1453255320,3
352483986,3
1453201911,3
23282202,3
1453103101,3
315015926,3
1257846061,3
315022851,3
1257853301,3
315036356,3
1453044501,3
391296617,3
1257912341,3
615064,3
1257915920,3
391306840,3
1257945170,3
391308940,3
1257959161,3
391326640,3
1257974191,3
59510502,3
1453031380,3
315059570,3
1258080830,3
391347771,3
1145261561,3
391348106,3
1452984611,3
391362757,3
1452945500,3
315089950,3
1452933721,3
391363850,3
1145275670,3
23276062,3
1452847441,3
59511808,3
1452807831,3
391375627,3
1452775311,3
315142206,3
1258304441,3
391381990,3
1258305080,3
352464851,3
1258306661,3
23284570,3
1655665691,3
391400561,3
1452739381,3
134656247,3
1452627331,3
315179306,3
1258381861,3
315206886,3
1258397931,3
315212187,3
1258438431,3
391431676,3
1452620081,3
134675767,3
1452598421,3
315231040,3
1452585890,3
391453060,3
1452547681,3
315279036,3
1258502871,3
23302654,3
1452382471,3
134676067,3
1258549791,3
315334366,3
1452364741,3
315343371,3
1258635391,3
59551922,3
1452298850,3
391495181,3
1258719720,3
315370170,3
1258721850,3
391520096,3
1452215771,3
315371330,3
1452055051,3
2600419,3
1258766651,3
59581876,3
1451983021,3
391570070,3
1258776500,3
134707807,3
1258831410,3
2601165,3
1145306706,3
391571931,3
1258886561,3
134711620,3
1451949250,3
59582217,3
1451930111,3
134745617,3
1451929780,3
315538806,3
1258981411,3
315546646,3
1451918250,3
315552791,3
1145309856,3
315566420,3
1258996671,3
315567967,3
1259000891,3
59584890,3
1259004081,3
391607377,3
1451906081,3
315590626,3
1451897990,3
315591087,3
1259054581,3
391625561,3
1259058390,3
315610587,3
1655613481,3
23351560,3
1259093070,3
59605122,3
1259108430,3
391647090,3
1259111100,3
391660191,3
1451879541,3
315644791,3
1451809151,3
134791141,3
1259137170,3
59614907,3
1259152511,3
391711666,3
1451768711,3
315727740,3
1451747530,3
134800617,3
1145321771,3
134807421,3
1259227930,3
340957857,3
1451597030,3
134811657,3
1451566770,3
315781700,3
1451490381,3
23374694,3
1259352110,3
59631466,3
1145337791,3
134844627,3
1451443161,3
315892487,3
1451436720,3
315913820,3
1451423261,3
315926881,3
1451374341,3
315934050,3
1451336991,3
360597941,3
1655574371,3
315985000,3
1451277301,3
316025931,3
1451263611,3
391826516,3
1451262451,3
134889267,3
1451151061,3
316034491,3
1451051171,3
134895096,3
1259448981,3
613189,3
1259473281,3
2608757,3
1259489671,3
134896597,3
1259497041,3
391901920,3
1450964061,3
391922136,3
1450946851,3
391930511,3
1259635821,3
134911160,3
1259668481,3
391943101,3
1450822581,3
59688798,3
1450792610,3
316149320,3
1450767091,3
616223,3
1450740631,3
59689190,3
1259730921,3
316167396,3
1259732481,3
134954086,3
1259743261,3
391981470,3
1450560031,3
23396471,3
1450515510,3
59693026,3
1259808861,3
316230117,3
1450504451,3
316331157,3
1259819521,3
23401014,3
1450479851,3
392043577,3
1259835011,3
316341807,3
1450440680,3
392044541,3
1655391231,3
316407036,3
1259903031,3
335694080,3
1259913051,3
392092341,3
1259916641,3
23408122,3
1259931551,3
135058440,3
1259941051,3
392101116,3
1259953261,3
316583970,3
1450343331,3
392125677,3
1260060081,3
316598190,3
1450216720,3
8180411,3
1260091001,3
392135877,3
1260151021,3
316644666,3
1450179601,3
135077507,3
1145353451,3
135125577,3
1450126330,3
316661436,3
1260225031,3
135134560,3
1450090690,3
316810411,3
1449981671,3
392186431,3
1449945620,3
23442046,3
1260266991,3
59751510,3
1260279120,3
392202701,3
1449895071,3
316825650,3
1449789931,3
135202187,3
1449694081,3
392247087,3
1449609841,3
316834497,3
1260438941,3
316857740,3
1260450001,3
392255791,3
1449570201,3
392259670,3
1449561701,3
335481281,3
1260495131,3
340879681,3
1260495351,3
392282276,3
1449512700,3
59767900,3
1260562641,3
392291460,3
1449478490,3
135202356,3
1260601991,3
392310226,3
1145357791,3
316857877,3
1260623241,3
316866446,3
1678062151,3
135213506,3
1449475130,3
135227650,3
1260669001,3
316899146,3
1260684950,3
316906661,3
1449433071,3
135255507,3
1260776511,3
316933366,3
1449363981,3
135276927,3
1449249490,3
392344270,3
1260843610,3
59793201,3
1449241201,3
135284387,3
1449172461,3
392355987,3
1449143190,3
23457082,3
1260927221,3
392364016,3
1449088720,3
135344827,3
1145363480,3
316995780,3
1449034851,3
317022161,3
1261114090,3
135355327,3
1145364456,3
317083630,3
1449023701,3
317122846,3
1261257001,3
317145067,3
1448989081,3
392479777,3
1448988270,3
317147516,3
1448916031,3
317152917,3
1261343601,3
23471226,3
1261369460,3
135396487,3
1145372411,3
392551350,3
1261400141,3
317181637,3
1261436011,3
392582027,3
1448841420,3
317205807,3
1448829781,3
392596471,3
1448725170,3
317236740,3
1261527291,3
23474226,3
1448666340,3
59822418,3
1678020730,3
392614311,3
1448643351,3
135421962,3
1448584680,3
59823336,3
1261584511,3
317310590,3
1448554900,3
8209767,3
1448543360,3
135443407,3
1448513250,3
392649201,3
1261629031,3
317342630,3
1261643750,3
135477170,3
1448486690,3
59843068,3
1261654161,3
317369391,3
1261654450,3
317400897,3
1448444371,3
23481371,3
1448405671,3
8206999,3
1261732160,3
135542907,3
1448349010,3
335598280,3
1448343171,3
392749550,3
1261827231,3
392750110,3
1261933871,3
23489086,3
1448339270,3
317493060,3
1261984680,3
317514986,3
1262005050,3
392757171,3
1448149241,3
392790156,3
1448140081,3
317518140,3
1448102751,3
317519417,3
1448088690,3
317551296,3
1262085381,3
392839831,3
1448063860,3
59911584,3
1448038741,3
135621247,3
1448017181,3
317565317,3
1448016850,3
59921811,3
1262187001,3
135635940,3
1262192771,3
135639646,3
1262193481,3
23490462,3
1655214171,3
392894217,3
1448009041,3
317654111,3
1262296471,3
317668770,3
1262311351,3
392920490,3
1447988040,3
59932920,3
1262345691,3
317676397,3
1262382471,3
8203699,3
1262384721,3
392986417,3
1447881481,3
393005427,3
1145457350,3
135740486,3
1145458961,3
317732977,3
1447858600,3
393019437,3
1262539930,3
135744657,3
1447857731,3
393040757,3
1447850280,3
59952222,3
1447834930,3
135745157,3
1262603131,3
317760771,3
1447685351,3
335599381,3
1262605241,3
8222689,3
1447652041,3
59964480,3
1655192471,3
135778477,3
1447617731,3
393084146,3
1262682451,3
393106141,3
1447542141,3
393107906,3
1447509500,3
317783361,3
1447480540,3
135760227,3
1447467571,3
317811490,3
1447364171,3
135835660,3
1447322961,3
393153311,3
1447241121,3
135847247,3
1447211040,3
393173097,3
1655146161,3
393184990,3
1447207381,3
317870540,3
1262958640,3
393187280,3
1262973560,3
393189100,3
1447058681,3
59966678,3
1446902880,3
59970610,3
1263034731,3
23532320,3
1446873110,3
59977791,3
1263104140,3
135911522,3
1446814550,3
317946966,3
1263111240,3
135926680,3
1145517770,3
317973237,3
1263154840,3
59978787,3
1263163340,3
393250730,3
1263193851,3
318006400,3
1446685590,3
318019730,3
1263227111,3
318019970,3
1145518640,3
135999570,3
1263255970,3
318032056,3
1145525712,3
393327131,3
1446638291,3
318053587,3
1446592920,3
393343891,3
1446542441,3
393348970,3
1446527871,3
60015463,3
1263407480,3
393364886,3
1446349021,3
318085281,3
1263495011,3
318107657,3
1263507421,3
393393626,3
1263549171,3
318140250,3
1446012310,3
136064740,3
1445925501,3
136085187,3
1678008181,3
318200461,3
1263606551,3
1266590,3
1263612731,3
60076046,3
1445836210,3
393434570,3
1445820520,3
136120907,3
1263670280,3
393450351,3
1263687260,3
393461127,3
1445777750,3
23532371,3
1445712920,3
60088266,3
1445685901,3
393462001,3
1445678121,3
393465831,3
1445572291,3
136136537,3
1263749130,3
318292141,3
1145550851,3
318301417,3
1445551530,3
136232770,3
1445517071,3
318313627,3
1263794941,3
393527306,3
1263820460,3
318338720,3
1445405601,3
318345181,3
1263852390,3
393538936,3
1263884080,3
318355970,3
1263938591,3
8229555,3
1145552390,3
318387986,3
1445388220,3
393557551,3
1445358911,3
393559527,3
1263986191,3
393560020,3
1145560620,3
136284350,3
1263993090,3
393585921,3
1655062540,3
393587611,3
1264017311,3
393595687,3
1264022141,3
318404540,3
1264022261,3
393602110,3
1145572026,3
318404606,3
1445332581,3
393621350,3
1264045820,3
393633806,3
1445242150,3
136317267,3
1264062091,3
393642796,3
1264064881,3
393661536,3
1445240630,3
393674867,3
1445233200,3
2620269,3
1264113771,3
136319347,3
1264122551,3
60132880,3
1145574300,3
393720257,3
1264230210,3
393744841,3
1445104721,3
136332807,3
1145576661,3
23560642,3
1264350330,3
136356380,3
1445093821,3
318560107,3
1445089971,3
393780860,3
1264402301,3
318565041,3
1264405801,3
8230333,3
1445089261,3
23562681,3
1264462000,3
318590431,3
1445052971,3
318599196,3
1444950531,3
318629066,3
1264499401,3
318699100,3
1444901910,3
8250093,3
1655031361,3
60156071,3
1145609141,3
393864167,3
1264606731,3
60154780,3
1444898341,3
318773690,3
1444895071,3
318778176,3
1264719190,3
318868577,3
1264721651,3
318875410,3
1264736031,3
2622574,3
1264754781,3
136537980,3
1444786560,3
393917227,3
1444770570,3
318896046,3
1145619042,3
393925767,3
1655027641,3
318899041,3
1444738830,3
393932420,3
1264836630,3
393939261,3
1264843111,3
393951477,3
1264862890,3
318925906,3
1444709570,3
318929380,3
1264885291,3
393984831,3
1444553591,3
394000547,3
1655008990,3
318932897,3
1444294511,3
136578200,3
1444191620,3
8266669,3
1444180601,3
136675760,3
1444141411,3
319120000,3
1654998990,3
1264246,3
1444098341,3
319153070,3
1265123891,3
60210388,3
1265124071,3
136725677,3
1265130570,3
319208090,3
1145687080,3
1267346,3
1444052991,3
23597086,3
1443975080,3
394045261,3
1265203770,3
319232980,3
1443738381,3
394048156,3
1443680991,3
394052906,3
1265265970,3
136754417,3
1443662471,3
394061167,3
1265298611,3
394078946,3
1265315010,3
319258380,3
1265369830,3
60242122,3
1265393301,3
136869930,3
1443577411,3
394106541,3
1654972441,3
319314570,3
1265456691,3
136872437,3
1265458450,3
394114827,3
1265482621,3
319344930,3
1443524171,3
319389160,3
1265507840,3
8273269,3
1265522090,3
136905110,3
1443499971,3
394136500,3
1265528420,3
319406881,3
1443472391,3
60272957,3
1443471691,3
136967367,3
1443403410,3
394150500,3
1265615901,3
60276320,3
1654929881,3
394164746,3
1265683000,3
319492316,3
1265703550,3
136992812,3
1265713001,3
319493260,3
1265739841,3
137011287,3
1443399900,3
60276394,3
1443396230,3
319583577,3
1265767490,3
23611930,3
1265810771,3
319587260,3
1265821241,3
394262630,3
1265847890,3
137052417,3
1443093411,3
394263396,3
1442983210,3
23616174,3
1265891730,3
319626366,3
1442966550,3
319627097,3
1442963510,3
137093390,3
1265951650,3
394274196,3
1265962430,3
319631797,3
1442764341,3
60291294,3
1265989190,3
8282965,3
1442674640,3
137160337,3
1442518431,3
319680391,3
1266031741,3
394297111,3
1266038551,3
319737131,3
1266047540,3
60322026,3
1266047870,3
394313411,3
1442501011,3
137179406,3
1442478641,3
319762616,3
1442415661,3
394335240,3
1654860581,3
137168427,3
1442398711,3
394339026,3
1266132471,3
394348520,3
1442318381,3
394348581,3
1266245360,3
319771180,3
1266258401,3
394351807,3
1442298031,3
394356081,3
1442268220,3
394363157,3
1442223371,3
394367281,3
1442195290,3
60329084,3
1266325721,3
394385370,3
1266328591,3
394392587,3
1266372461,3
319838357,3
1442100731,3
60337460,3
1442056791,3
394423837,3
1441915900,3
319878256,3
1266488441,3
137287626,3
1266495580,3
394451647,3
1441814021,3
23639506,3
1441813270,3
60342317,3
1266593171,3
319923457,3
1441773641,3
60347517,3
1266599671,3
2628618,3
1441770431,3
394501541,3
1266658491,3
394508441,3
1654842151,3
23647198,3
1145766811,3
319968336,3
1441758031,3
394514317,3
1441744760,3
319978366,3
1266844040,3
137378173,3
1266845020,3
320012310,3
1266854721,3
394540271,3
1441552751,3
137434937,3
1266859651,3
60381747,3
1266876271,3
394567991,3
1654819350,3
137450166,3
1441501870,3
137476197,3
1441468621,3
394597956,3
1267006160,3
394599220,3
1267008531,3
320181707,3
1441450610,3
60382098,3
1145815430,3
394618681,3
1441428770,3
137485930,3
1267163740,3
394642461,3
1441421571,3
394648937,3
1441303201,3
394656141,3
1267246590,3
394660406,3
1267270361,3
394665881,3
1441237471,3
320182500,3
1441228561,3
320194847,3
1441189751,3
137488197,3
1267409110,3
320239341,3
1654662270,3
394709277,3
1441136321,3
137488850,3
1441123620,3
394726357,3
1267438321,3
394727887,3
1441118301,3
23664130,3
1267456271,3
137512840,3
1267470221,3
320287577,3
1267479130,3
320316050,3
1678005880,3
60385721,3
1267541490,3
320325001,3
1267548601,3
137524637,3
1441026791,3
314849,3
1267596821,3
60393898,3
1440888111,3
394787306,3
1440814440,3
394805910,3
1267617120,3
320354987,3
1440804711,3
137543017,3
1267655270,3
394834311,3
1440744211,3
137618406,3
1440672541,3
320391820,3
1267728490,3
394860670,3
1267735480,3
2625276,3
1267747740,3
394884587,3
1440661291,3
320447756,3
1440597321,3
320486930,3
1440588721,3
60400747,3
1654632840,3
60410868,3
1267784581,3
394931640,3
1440575221,3
394940907,3
1440444620,3
137675686,3
1267848751,3
137684587,3
1440414591,3
320575450,3
1440406241,3
394981696,3
1440399020,3
320587157,3
1267896831,3
394991436,3
1267930500,3
320604777,3
1440309260,3
320607106,3
1440291341,3
23675758,3
1268023921,3
137741656,3
1268032020,3
137728800,3
1268043300,3
395023371,3
1440271881,3
320653131,3
1268093200,3
23676650,3
1440255441,3
137753556,3
1268107391,3
320671467,3
1268113740,3
395122601,3
1268114991,3
60470184,3
1268166251,3
137771700,3
1268174530,3
2629099,3
1654522401,3
137792416,3
1268178280,3
320704377,3
1440253251,3
137783766,3
1654473791,3
320731666,3
1440093321,3
623766,3
1654390891,3
395198130,3
1654374921,3
395202720,3
1440041081,3
320756076,3
1440029531,3
395236997,3
1440013261,3
395243486,3
1440007040,3
60474700,3
1439965191,3
137831507,3
1439889601,3
395278030,3
1439875420,3
23692630,3
1439813781,3
137905447,3
1439757411,3
8317907,3
1439699021,3
320946886,3
1268448440,3
60505860,3
1439630051,3
395304541,3
1439589330,3
395332291,3
1439535571,3
137945217,3
1145902730,3
23718214,3
1439526041,3
60523280,3
1145906901,3
60530290,3
1268591101,3
395358180,3
1268597560,3
321019357,3
1268612391,3
60545800,3
1268623630,3
321061716,3
1268691910,3
395381201,3
1268702040,3
395382691,3
1268738140,3
395391286,3
1268742920,3
395393931,3
1439419650,3
395402716,3
1268759601,3
321075937,3
1268770800,3
395424671,3
1439399081,3
395427557,3
1439285420,3
321097340,3
1268826851,3
60545926,3
1268852031,3
395434597,3
1268857491,3
395449286,3
1268874720,3
395474067,3
1268883020,3
138047620,3
1268884361,3
321124856,3
1439277800,3
395500440,3
1268898281,3
23750154,3
1439265700,3
138087827,3
1439251250,3
321125357,3
1439231930,3
138100786,3
1439226361,3
395544446,3
1439195011,3
321172111,3
1439194030,3
60548802,3
1439185221,3
395623557,3
1269033520,3
321202726,3
1439025400,3
395638896,3
1269083241,3
138186976,3
1438982961,3
321269111,3
1269122051,3
138176396,3
1269189190,3
321298150,3
1438911011,3
60619812,3
1438894191,3
395683940,3
1269217290,3
138227591,3
1438855460,3
321336320,3
1438832901,3
8326459,3
1269303830,3
138259370,3
1269329091,3
335501871,3
1677918330,3
60629471,3
1269375760,3
321446990,3
1269394561,3
8339389,3
1438680121,3
60633332,3
1269413041,3
23760170,3
1438657651,3
138297416,3
1438568761,3
321496666,3
1438527681,3
321513710,3
1438492881,3
23763311,3
1269448800,3
395824617,3
1269461341,3
395826581,3
1438470270,3
395835496,3
1269510860,3
321576811,3
1269513961,3
321586847,3
1269599521,3
395859696,3
1269614520,3
395861167,3
1438417980,3
352198550,3
1438398951,3
60645480,3
1269703270,3
395894851,3
1269706641,3
321602891,3
1438348731,3
138318076,3
1438183551,3
138337107,3
1269740271,3
321641266,3
1654338900,3
321645800,3
1437946950,3
321664930,3
1437922221,3
395948576,3
1269838581,3
23770130,3
1437914241,3
321689130,3
1269843851,3
395986417,3
1437889801,3
320592,3
1437868520,3
1279596,3
1437752561,3
23783462,3
1269887850,3
321735586,3
1437684041,3
396056177,3
1437622861,3
321736790,3
1437622371,3
396057207,3
1654310810,3
321741477,3
1654301760,3
321747350,3
1437560610,3
396093836,3
1270017261,3
23785058,3
1437502701,3
138451346,3
1270043710,3
396116397,3
1270108981,3
396124516,3
1437481280,3
321790431,3
1270123730,3
138472907,3
1437469660,3
321831767,3
1437443771,3
396176651,3
1437423391,3
321880351,3
1437396461,3
8351125,3
1270187321,3
396212121,3
1437330981,3
23789174,3
1437317610,3
138526427,3
1437304891,3
396228931,3
1437207620,3
396236227,3
1270248671,3
60686800,3
1437181830,3
138547877,3
1270272450,3
396279120,3
1270304191,3
396289190,3
1270378051,3
321913200,3
1654291951,3
321925330,3
1270416391,3
396327867,3
1270430880,3
396336200,3
1437100680,3
396337730,3
1145956821,3
23789330,3
1270484480,3
138599796,3
1270500830,3
396353227,3
1145985131,3
138600197,3
1677892711,3
8353979,3
1270534980,3
322041986,3
1270558900,3
60717150,3
1437057041,3
322106421,3
1270590441,3
60737770,3
1145997866,3
322121571,3
1270645521,3
138710170,3
1436986910,3
322134980,3
1270746880,3
396409786,3
1436953981,3
322152016,3
1270781341,3
2631785,3
1270824981,3
138714877,3
1436936800,3
322210256,3
1270833460,3
23800894,3
1270864751,3
8357553,3
1436878970,3
322324920,3
1436826360,3
396524316,3
1436783261,3
